bot,x_dest,x_avg_pos,y_dest,y_avg_pos,pos_err,time
usafabot0,3.35,3.3078,3.0,3.04,0.05814499118582806,23.11793530997238
usafabot1,3.05,3.134,2.5,2.7058,0.22228279285630725,137.735038660001
usafabot2,2.75,2.7298,2.0,2.0034,0.020484140206510994,14.062814666016493
usafabot3,2.35,2.3196,2.0,2.0378,0.04850773134253961,11.902812209998956
usafabot4,1.75,1.7688,2.0,1.9586000000000001,0.045468670532576465,11.231921083992347
usafabot5,2.75,2.8098,2.5,2.508,0.060332744011854865,15.912835562980035
usafabot6,3.05,3.301,3.0,3.0496,0.25585378637026296,152.8943088990054
usafabot7,2.2,2.3506,2.5,2.646,0.2097530929450146,16.7667309360113
usafabot8,2.05,1.8974,2.5,2.6016,0.18332844841976909,21.74647596300929
usafabot9,1.9,2.0846,2.5,2.7666,0.32427260137113034,156130.742734301
usafabot10,2.75,2.671,3.0,2.83,0.18745932892230252,12.85143244700157
usafabot11,2.05,2.124,3.0,3.0882,0.115131403187836,12.246848592010792
usafabot12,0.0,3.2084,0.0,4.7996,5.773213205832606,0
usafabot13,0.0,3.8346,0.0,4.9374,6.251565877442227,0
usafabot14,0.0,4.929,0.0,5.114,7.102678156864494,0
usafabot15,0.0,5.4622,0.0,4.2844,6.942025079182587,0
usafabot16,0.0,5.772,0.0,3.6696,6.8397330474222455,0
usafabot17,0.0,5.8136,0.0,2.8694,6.48316291018512,0
usafabot18,0.0,5.5784,0.0,1.748,5.84585755556873,0
usafabot19,0.0,4.422,0.0,-0.2942,4.431775901374075,0
usafabot20,0.0,3.6118,0.0,-0.182,3.61638261803145,0
usafabot21,0.0,2.7742,0.0,0.0714,2.775118664129518,0
usafabot22,0.0,2.4258,0.0,0.2114,2.434993963031531,0
usafabot23,0.0,1.9852,0.0,-0.0246,1.9853524120417514,0
