bot,x_dest,x_avg_pos,y_dest,y_avg_pos,pos_err,time
usafabot0,2.2,2.135,2.0,2.0074,0.0654198746559488,16.456517121000005
usafabot1,2.5,2.4994,2.5,2.566,0.06600272721638083,25.420017449
usafabot2,2.6500000000000004,2.723,2.5,2.5204,0.0757968337069559,23.265179991999986
usafabot3,2.8000000000000003,2.785,2.0,1.932,0.06963476143421482,12.564826584999992
usafabot4,2.35,2.291,2.5,2.498,0.05903388857258192,15.979304490999994
usafabot5,2.5,2.5038,3.0,3.1037999999999997,0.10386953355050717,21.701625681000024
usafabot6,0.0,5.999,0.0,3.2,6.7991176633442665,0
usafabot7,0.0,2.599,0.0,0.0,2.599,0
usafabot8,0.0,-0.001,0.0,2.6,2.6000001923076854,0
usafabot9,0.0,2.799,0.0,6.0,6.620755319448076,0
usafabot10,0.0,5.999,0.0,2.8,6.6202719732651465,0
usafabot11,0.0,2.799,0.0,0.0,2.799,0
usafabot12,0.0,-0.001,0.0,2.8,2.800000178571423,0
usafabot13,0.0,3.199,0.0,6.0,6.799529469014749,0
usafabot14,0.0,5.999,0.0,2.6,6.538195546173271,0
usafabot15,0.0,3.199,0.0,0.0,3.199,0
usafabot16,0.0,-0.001,0.0,3.2,3.2000001562499962,0
usafabot17,0.0,3.399,0.0,6.0,6.895882902138058,0
usafabot18,0.0,3.399,0.0,0.0,3.399,0
usafabot19,0.0,-0.001,0.0,3.4,3.40000014705882,0
usafabot20,0.0,3.599,0.0,6.0,6.996627830605255,0
usafabot21,0.0,3.599,0.0,0.0,3.599,0
usafabot22,0.0,-0.001,0.0,3.6,3.6000001388888863,0
usafabot23,0.0,3.799,0.0,6.0,7.101577359995454,0
usafabot24,0.0,-0.001,0.0,3.8,3.800000131578945,0
