bot,x_dest,x_avg_pos,y_dest,y_avg_pos,pos_err,time
usafabot0,3.35,3.3534,3.0,3.0188,0.01910497317454296,22.625417221017415
usafabot1,3.05,2.9292,2.5,2.4908,0.1211498245974793,18.438983984000515
usafabot2,2.75,2.624,2.5,2.4782,0.1278719672172129,16.439778962987475
usafabot3,2.75,2.7248,2.0,1.9606000000000001,0.046769648277488515,13.70557620600448
usafabot4,2.35,2.3973999999999998,2.0,1.9646000000000001,0.059160121703728426,12.328969230002258
usafabot5,3.05,2.9822,3.0,3.1056,0.12549183240354703,16.270619760995032
usafabot6,2.2,2.621,2.5,1.9074,0.7269221141222765,157941.872270974
usafabot7,2.05,2.0476,2.5,2.4586,0.041469506869505804,20.899850762973074
usafabot8,2.75,2.6802,3.0,2.8422,0.172548196165593,17.57644694900955
usafabot9,1.9,1.9022,2.5,2.5316,0.03167648970451121,16.00078009601566
usafabot10,1.75,1.7486,2.0,1.9422,0.05781695253124302,10.475184947019443
usafabot11,2.05,1.9138,3.0,3.0646,0.15074349073840623,12.715040846000193
usafabot12,0.0,3.2294,0.0,4.7912,5.777942696150594,0
usafabot13,0.0,3.7684,0.0,5.0372,6.29080459082938,0
usafabot14,0.0,4.9414,0.0,5.1372,7.127991147581484,0
usafabot15,0.0,5.4676,0.0,4.264,6.933710821775018,0
usafabot16,0.0,5.7116,0.0,3.669,6.7885149745728635,0
usafabot17,0.0,5.7482,0.0,2.8832,6.430757768723683,0
usafabot18,0.0,5.6774,0.0,1.726,5.93396551725741,0
usafabot19,0.0,4.2846,0.0,-0.2246,4.290482760715862,0
usafabot20,0.0,3.6622,0.0,-0.1682,3.6660605668755664,0
usafabot21,0.0,2.8447999999999998,0.0,0.11359999999999999,2.8470672629918665,0
usafabot22,0.0,2.4424,0.0,0.2936,2.459983479619325,0
