bot,x_dest,x_avg_pos,y_dest,y_avg_pos,pos_err,time
usafabot0,0.39347826086956506,0.341,1.841304347826087,1.896,0.07579961893455517,9.42998338400048
usafabot1,1.293478260869565,1.232,2.591304347826087,2.585,0.06180065825748602,16.593407096999726
usafabot2,0.843478260869565,0.794,2.216304347826087,2.244,0.05670227021923463,13.309761407000224
usafabot3,0.39347826086956506,0.343,2.591304347826087,2.627,0.061824221827183695,7.790930631000265
usafabot4,3.843478260869565,3.781,3.341304347826087,3.342,0.06248213355217988,46.32474953600013
usafabot5,0.843478260869565,0.788,2.966304347826087,3.0,0.06490943232332899,13.502212026999587
usafabot6,3.393478260869565,3.334,3.341304347826087,3.349,0.05997404920838577,40.31337943299968
usafabot7,0.39347826086956506,0.361,3.341304347826087,3.387,0.05606184136032952,10.145436544999939
usafabot8,1.893478260869565,1.904,1.841304347826087,1.908,0.06752049328339128,52.169241073000194
usafabot9,2.3434782608695652,2.35,1.841304347826087,1.906,0.06502353798043718,51.81640182499996
usafabot10,2.7934782608695654,2.727,1.841304347826087,1.909,0.09487918892725322,52.014943983000194
usafabot11,2.7934782608695654,2.799,2.591304347826087,2.648,0.05696390592691044,43.77931549799996
usafabot12,1.893478260869565,1.924,2.591304347826087,2.654,0.06973034748987401,51.11956963200009
usafabot13,1.893478260869565,1.929,3.341304347826087,3.394,0.06355018260307913,41.49137796699961
usafabot14,2.3434782608695652,2.375,3.341304347826087,3.395,0.06226430036697612,38.05673184200077
usafabot15,2.7934782608695654,2.885,1.841304347826087,1.878,0.09860425762576418,52.95868336500007
usafabot16,3.393478260869565,3.465,2.591304347826087,2.609,0.07367832295934862,32.79852358700009
usafabot17,4.293478260869565,4.347,3.341304347826087,3.322,0.05689669941689842,21.916177770000104
usafabot18,4.293478260869565,4.351,2.2913043478260873,2.302,0.05850766999304529,22.077722992999952
usafabot19,4.293478260869565,4.27,1.841304347826087,1.783,0.06285400312537573,22.13784490800026
usafabot20,3.843478260869565,3.828,2.2913043478260873,2.216,0.07687861445849951,26.181879746999584
usafabot21,3.843478260869565,3.82,1.841304347826087,1.779,0.0665812322767715,21.87624648200017
usafabot22,3.393478260869565,3.3435,1.841304347826087,1.6945000000000001,0.1550785062482516,21.641174499000044
