bot,x_dest,x_avg_pos,y_dest,y_avg_pos,pos_err,time
usafabot0,3.3,3.2652,2.0,2.1736,0.17705366418123059,20.33983183199598
usafabot1,3.0,2.987,2.0,2.0102,0.01652392205258793,15.496269397001015
usafabot2,2.7,2.6742,2.0,1.9944,0.026400757564888442,13.992951257008826
usafabot3,2.3,2.3406000000000002,2.0,1.9982,0.04063988188959256,106.42293760100438
usafabot4,2.3,2.238,2.5,2.6104,0.1266181661532023,12.165149238004233
usafabot5,1.7,1.6078,2.0,1.935,0.11280886489988277,12.47271374698903
usafabot6,2.0,2.0764,2.5,2.4434,0.09508164912326669,15.350269041999127
usafabot7,1.7,1.797,2.5,2.4452,0.11140933533595834,15.018991491000634
usafabot8,1.7,1.772,3.0,2.9065999999999996,0.1179303184087963,18.848839409009088
usafabot9,3.0,2.988,2.5,2.5586,0.05981605135747448,13.639361784997163
usafabot10,2.3,2.3248,3.0,2.9068,0.09644314387243921,11.431390313999145
usafabot11,2.7,2.5632,3.0,3.2388,0.27520843010343987,12.612348616006784
usafabot12,3.0,2.906,3.0,3.0092,0.0944491397525672,13.97170455000014
usafabot13,3.3,3.3772,3.0,2.976,0.0808445421781833,12.822972298003151
usafabot14,0.0,5.1848,0.0,5.0672,7.249735642076889,0
usafabot15,0.0,5.695,0.0,4.12,7.029041542059629,0
usafabot16,0.0,5.7822,0.0,3.0212,6.5239164832177305,0
usafabot17,0.0,5.627,0.0,1.9252,5.9472282653350375,0
usafabot18,0.0,5.7783999999999995,0.0,1.04,5.871244038532208,0
usafabot19,0.0,5.5574,0.0,0.1838,5.560438579824437,0
usafabot20,0.0,4.8574,0.0,0.069,4.857890052275782,0
usafabot21,0.0,3.9922,0.0,-0.0472,3.9924790143468507,0
usafabot22,0.0,3.2034,0.0,0.203,3.2098256276626613,0
usafabot23,0.0,2.6014,0.0,0.19820000000000002,2.608939478025506,0
usafabot24,0.0,1.8914,0.0,-0.0174,1.8914800342588869,0
