bot,x_dest,x_avg_pos,y_dest,y_avg_pos,pos_err,time
usafabot0,2.8000000000000003,2.7498,2.0,1.891,0.1200043332550955,15.227685827005189
usafabot1,2.6500000000000004,2.6704,2.5,2.4468,0.056977188417821845,14.94802675099345
usafabot2,2.5,2.4544,3.0,3.164,0.17022150275449938,13.613238803998684
usafabot3,2.5,2.2274,2.5,2.4138,0.28590417975258786,16.39514552199398
usafabot4,2.2,2.4116,2.0,2.0522,0.2179435706782834,13.00036285999522
usafabot5,2.35,2.253,2.5,2.7626,0.2799424226515159,142.73568537201209
usafabot6,0.0,-0.5608,0.0,4.1366,4.174440824829117,0
usafabot7,0.0,-0.4946,0.0,4.5158,4.542805168615533,0
usafabot8,0.0,1.3954,0.0,5.257,5.439043129080702,0
usafabot9,0.0,1.8676000000000001,0.0,5.2732,5.5941548065815985,0
usafabot10,0.0,2.9312,0.0,5.051,5.839908769835365,0
usafabot11,0.0,3.4512,0.0,4.8044,5.915491594111177,0
usafabot12,0.0,3.818,0.0,4.9786,6.274040321834089,0
usafabot13,0.0,4.4666,0.0,4.8914,6.6239194983031,0
usafabot14,0.0,5.1888,0.0,5.102,7.2769533075319375,0
usafabot15,0.0,5.699,0.0,4.1204,7.032517128311882,0
usafabot16,0.0,5.7934,0.0,3.0282,6.537084885482213,0
usafabot17,0.0,5.6698,0.0,1.9462,5.994524708431855,0
usafabot18,0.0,5.7358,0.0,1.011,5.824218629138161,0
usafabot19,0.0,5.7462,0.0,0.578,5.775196831277701,0
usafabot20,0.0,4.8476,0.0,-0.3202,4.858163624251452,0
usafabot21,0.0,3.9976000000000003,0.0,-0.056799999999999996,3.9980035017493423,0
usafabot22,0.0,3.153,0.0,0.155,3.156807564613339,0
usafabot23,0.0,2.5265999999999997,0.0,0.1978,2.534330759786496,0
usafabot24,0.0,1.9916,0.0,0.1654,1.9984563342740318,0
