bot,x_dest,x_avg_pos,y_dest,y_avg_pos,pos_err,time
usafabot0,22,0.0,22,2.2,29.597972903562162,0.00042050199408549815
usafabot1,22,0.0,22,2.4,29.464554977124635,0.000549866002984345
usafabot2,22,0.0,22,2.6,29.331893904076495,0.0006407649925677106
usafabot3,22,0.0,22,2.8,29.2,0.0007085520046530291
usafabot4,22,0.0,22,3.2,28.938555596297476,0.0007740709988866001
usafabot5,22,0.0,22,3.4,28.809026363277187,0.0008388499991269782
usafabot6,22,0.0,22,3.6,28.680306832389363,0.0009047140047186986
usafabot7,22,0.0,22,3.8,28.552407954496587,0.0009682600066298619
usafabot8,22,2.4,22,6.0,25.30138336138955,0.0010330149962101132
usafabot9,22,2.08,22,4.8,26.318176228606724,0.0011006470012944192
usafabot10,22,2.8,22,6.0,24.992798962901293,0.0012770220055244863
usafabot11,22,3.2,22,6.0,24.686838598735157,0.0013465489901136607
usafabot12,22,2.7199999999999998,22,4.8,25.837151545787705,0.001427726005204022
usafabot13,22,2.88,22,4.8,25.71797814759162,0.0014983769942773506
usafabot14,22,3.04,22,4.8,25.599249989013348,0.0015651220019208267
usafabot15,22,6.0,22,3.4,24.53487314008369,0.0016291960055241361
usafabot16,22,6.0,22,3.2,24.686838598735157,0.0016921409987844527
usafabot17,22,4.8,22,2.2399999999999998,26.19728230179612,0.001756615994963795
usafabot18,22,6.0,22,2.6,25.146769176178477,0.0018196529999841005
usafabot19,22,2.88,22,0.0,29.147459580553498,0.0018836210074368864
usafabot20,22,2.7199999999999998,22,0.0,29.252664835874356,0.0019651909969979897
usafabot21,22,2.56,22,0.0,29.35836507709515,0.0020317230082582682
usafabot22,22,2.2399999999999998,22,0.0,29.571229260888025,0.002095211995765567
usafabot23,22,2.08,22,0.0,29.67838270526209,0.0021689190034521744
usafabot24,22,1.92,22,0.0,29.786010138989745,0.002208332996815443
