bot,x_dest,x_avg_pos,y_dest,y_avg_pos,pos_err,time
usafabot0,1.7,1.6448,0,-0.075,0.093123788582725,12.1074030279997
usafabot1,1.7,1.6424,0.5,0.4838,0.059834772498941,11.3541685180098
usafabot2,1.7,1.9692,1,1.1176,0.293765893187075,11.1169787700055
usafabot3,3.3,3.583,0,-0.002,0.283007067049571,51.8995386020106
usafabot4,3,3.2632,0,0.1244,0.291117845553995,20.8745013569714
usafabot5,3,2.9378,0.5,0.59,0.109402193762282,22.4156450150185
usafabot6,2.7,2.683,0,0.2548,0.255366481747312,29.3193080700003
usafabot7,2.7,2.8566,1,0.8856,0.193935350052537,27.1994573630218
usafabot8,2,1.991,0.5,0.416,0.084480767041972,24.1657267630217
usafabot9,2.3,2.3058,0,0.134,0.134125463652507,34.7955396650068
usafabot10,2.3,2.3512,0.5,0.6442,0.153019867991055,47.6643138689979
usafabot11,2.3,2.2874,1,1.001,0.01263962024746,791.273217551992
usafabot12,3,2.9852,1,0.9722,0.031494126436528,21.9806566860061
usafabot13,3.3,3.3664,1,1.0872,0.10960291966914,138.376513021009
