bot,x_dest,x_avg_pos,y_dest,y_avg_pos,pos_err,time
usafabot0,22,5.1802,22,5.3698,23.653101785600974,12.991705721011385
usafabot1,22,4.8164,22,5.3068,23.957024756843243,20.49387533601839
usafabot2,22,0.0,22,0.0,31.11269837220809,0
usafabot3,22,0.0,22,0.0,31.11269837220809,0
usafabot4,22,0.0,22,0.0,31.11269837220809,0
usafabot5,22,0.0,22,0.0,31.11269837220809,0
usafabot6,22,0.0,22,0.0,31.11269837220809,0
usafabot7,22,0.0,22,0.0,31.11269837220809,0
usafabot8,22,0.0,22,0.0,31.11269837220809,0
usafabot9,22,0.0,22,0.0,31.11269837220809,0
usafabot10,22,0.0,22,0.0,31.11269837220809,0
usafabot11,22,0.0,22,0.0,31.11269837220809,0
usafabot12,22,0.0,22,0.0,31.11269837220809,0
usafabot13,22,0.0,22,0.0,31.11269837220809,0
usafabot14,22,0.0,22,0.0,31.11269837220809,0
usafabot15,22,0.0,22,0.0,31.11269837220809,0
usafabot16,22,0.0,22,0.0,31.11269837220809,0
usafabot17,22,0.0,22,0.0,31.11269837220809,0
usafabot18,22,0.0,22,0.0,31.11269837220809,0
usafabot19,22,0.0,22,0.0,31.11269837220809,0
usafabot20,22,0.0,22,0.0,31.11269837220809,0
usafabot21,22,0.0,22,0.0,31.11269837220809,0
usafabot22,22,0.0,22,0.0,31.11269837220809,0
usafabot23,22,0.0,22,0.0,31.11269837220809,0
usafabot24,22,0.0,22,0.0,31.11269837220809,0
