bot,x_dest,x_avg_pos,y_dest,y_avg_pos,pos_err,time
usafabot0,22,-0.008,22,1.7608000000000001,29.89945284850544,0.0004773909895448014
usafabot1,22,-0.008,22,1.9207999999999998,29.791380240599796,0.0005719269975088537
usafabot2,22,-0.008,22,2.0808,29.68377658991524,0.0006638749910052866
usafabot3,22,-0.008,22,2.2408,29.576647014832496,0.0007419270114041865
usafabot4,22,-0.008,22,2.5608,29.363830823651057,0.0008283359929919243
usafabot5,22,-0.008,22,2.7207999999999997,29.258154703261788,0.0009136559965554625
usafabot6,22,-0.008,22,2.8808,29.152973650041258,0.0010011120029957965
usafabot7,22,-0.008,22,3.0408,29.048293041760648,0.0010844339994946495
usafabot8,22,1.9120000000000001,22,4.800800000000001,26.445041588925513,0.0011643579928204417
usafabot9,22,2.072,22,4.800800000000001,26.323709173290908,0.0012463250022847205
usafabot10,22,2.232,22,4.800800000000001,26.202791924525904,0.0013233929930720478
usafabot11,22,2.552,22,4.800800000000001,25.962226111025224,0.0013999450020492077
usafabot12,22,2.712,22,4.800800000000001,25.84258935633192,0.0014765329979127273
usafabot13,22,2.872,22,4.800800000000001,25.723391390716735,0.0015585009969072416
usafabot14,22,3.032,22,4.800800000000001,25.6046383423004,0.0016363259928766638
usafabot15,22,4.792,22,2.7207999999999997,25.84188105846786,0.0017117909883381799
usafabot16,22,4.792,22,2.5608,25.961466842996373,0.0017883120017359033
usafabot17,22,4.792,22,2.2408,26.201932154709507,0.0018660830100998282
usafabot18,22,4.792,22,2.0808,26.322799863236433,0.0019440290052443743
usafabot19,22,2.872,22,0.0008,29.15210429180027,0.0020221110025886446
usafabot20,22,2.712,22,0.0008,29.257336595117472,0.0021041650034021586
usafabot21,22,2.552,22,0.0008,29.36306361127871,0.0021824370051035658
usafabot22,22,2.232,22,0.0008,29.575980535562973,0.0022740729909855872
usafabot23,22,2.072,22,0.0008,29.68315995038264,0.0023564849980175495
usafabot24,22,1.9120000000000001,22,0.0008,29.790813091287053,0.002493665990186855
