bot,x_dest,x_avg_pos,y_dest,y_avg_pos,pos_err,time
usafabot0,22,-0.014,22,2.201,29.607711782574484,0.00032155100780073553
usafabot1,22,-0.014,22,2.401,29.47434472554055,0.0004579959932016209
usafabot2,22,-0.014,22,2.601,29.34173473058469,0.0005521809944184497
usafabot3,22,-0.014,22,2.801,29.209892108667567,0.0006418509874492884
usafabot4,22,-0.014,22,3.201,28.948550861830718,0.0007263570005306974
usafabot5,22,-0.014,22,3.401,28.81907349308787,0.0008058669918682426
usafabot6,22,-0.014,22,3.601,28.69040600967508,0.000892569005372934
usafabot7,22,-0.014,22,3.801,28.562559356612283,0.0010891970014199615
usafabot8,22,2.386,22,6.001,25.311598072820296,0.0011903239937964827
usafabot9,22,2.0688,22,4.800800000000001,26.326131772062528,0.0012815249938284978
usafabot10,22,2.2288,22,4.800800000000001,26.205206163661448,0.001404764989274554
usafabot11,22,3.186,22,6.001,24.69685398993159,0.0014984709996497259
usafabot12,22,2.7088,22,4.800800000000001,25.844977811559442,0.001598597998963669
usafabot13,22,3.586,22,6.001,24.39351137085434,0.003326744001242332
usafabot14,22,3.0288,22,4.800800000000001,25.607009003005405,0.003583416997571476
usafabot15,22,4.7888,22,2.7214,25.843564448427,0.003941313989344053
usafabot16,22,4.7888,22,2.5608,25.96358800474233,0.00418569499743171
usafabot17,22,4.7888,22,2.2408,26.20403385129854,0.0059500789939193055
usafabot18,22,4.7888,22,2.0816,26.32428658102627,0.0063273190025938675
usafabot19,22,2.8688,22,0.0008,29.15420405499008,0.00652657900354825
usafabot20,22,2.7088,22,0.0008,29.259446305082395,0.006922838001628406
usafabot21,22,3.186,22,0.0012000000000000001,28.94674070495675,0.007213190008769743
usafabot22,22,2.2288,22,0.0008,29.578119447997363,0.007394561005639844
usafabot23,22,2.0688,22,0.0008,29.685308387820395,0.007726951997028664
usafabot24,22,1.9088,22,0.0008,29.792970950880342,0.008182236007996835
