bot,x_dest,x_avg_pos,y_dest,y_avg_pos,pos_err,time
usafabot0,2.75,2.8258,2.0,1.82,0.19530908837020358,21.328866622000078
usafabot1,2.35,2.4568,2.0,1.9766000000000001,0.10933343495930213,14.573853381999925
usafabot2,1.75,1.895,2.0,1.7844,0.2598237094647061,9.27015204700001
usafabot3,3.35,3.3312,3.0,3.02,0.027448861542876533,19.067394457999853
usafabot4,3.05,3.0092,2.5,2.4942,0.04121019291388956,97.0235257469999
usafabot5,2.05,2.1126,2.5,2.4626,0.07292132747008942,16.34621753900001
usafabot6,1.9,1.9584,2.5,2.1006,0.40364702401974917,2421.62625091
usafabot7,3.05,2.8668,3.0,2.873,0.2229153202451547,18.998416351000287
usafabot8,2.75,2.6988,2.5,2.26,0.24540057049648462,2461.217005825
usafabot9,2.75,2.584,3.0,3.0754,0.18232158402120138,2520.085925486
usafabot10,2.2,2.0662,2.5,2.6728,0.21854583043380196,2798.323532527
usafabot11,2.05,2.0448,3.0,2.9824,0.01835211159512695,12.918969237000056
usafabot12,0.0,3.5434,0.0,4.8362,5.99537438363944,0
usafabot13,0.0,4.193,0.0,4.9694,6.502013946463049,0
usafabot14,0.0,5.0092,0.0,5.262,7.26503466199577,0
usafabot15,0.0,5.6208,0.0,4.4976,7.198735889029407,0
usafabot16,0.0,5.8514,0.0,3.6982,6.922106991371919,0
usafabot17,0.0,5.5392,0.0,2.9158,6.259762477921986,0
usafabot18,0.0,5.5018,0.0,1.8304,5.798290041037961,0
usafabot19,0.0,4.394,0.0,-0.178,4.39760389303084,0
usafabot20,0.0,3.6216,0.0,0.013600000000000001,3.621625535584815,0
usafabot21,0.0,2.933,0.0,0.0578,2.933569470798331,0
usafabot22,0.0,2.4154,0.0,0.17479999999999998,2.4217167877355106,0
usafabot23,0.0,2.0103999999999997,0.0,-0.053,2.0110984958474805,0
usafabot24,0.0,1.2566,0.0,-0.012,1.2566572961631186,0
