x,y


2.401,6.003
2.418,5.892
2.43,5.492
2.44,5.086
2.449,4.686
2.458,4.286
2.468,3.893
2.477,3.493
2.486,3.093
2.496,2.693
2.498,2.562
2.498,2.562
