bot,x_dest,x_avg_pos,y_dest,y_avg_pos,pos_err,time
usafabot0,3.3,3.231,2.0,2.007,0.06935416353759877,26.62783080700001
usafabot1,3.0,2.929,2.0,2.0122,0.0720405441400884,24.48078281300002
usafabot2,2.7,2.638,2.0,2.018,0.0645600495662761,22.672356218000004
usafabot3,2.3,2.2506,2.0,2.021,0.053678301016332336,20.293271474999983
usafabot4,1.7,1.636,2.0,2.048,0.08000000000000007,17.955201543000044
usafabot5,2.3,2.231,2.5,2.5306,0.07548085850068217,20.565139030999944
usafabot6,2.0,1.935,2.5,2.538,0.07529276193632412,19.36656376199994
usafabot7,1.7,1.649,2.5,2.541,0.06543699259593144,18.30429274800008
usafabot8,1.7,1.718,3.0,3.062,0.06456004956627574,26.338814986000216
usafabot9,2.3,2.3082,3.0,3.066,0.06650744319247266,26.02625018599997
usafabot10,3.0,2.997,2.5,2.565,0.06506919393998971,29.59671981600013
usafabot11,2.7,2.712,3.0,3.064,0.06511528238439888,25.889368093999792
usafabot12,3.0,3.011,3.0,3.07,0.07085901495222736,25.457699663999847
usafabot13,3.3,3.3112,3.0,3.1018,0.1024142568200345,25.79433717699999
usafabot14,0.0,3.796,0.0,6.0,7.0999729576949795,0
usafabot15,0.0,5.996,0.0,3.4,6.892896053184032,0
usafabot16,0.0,5.996,0.0,3.2,6.796470848903864,0
usafabot17,0.0,5.996,0.0,2.8,6.617553626529974,0
usafabot18,0.0,5.996,0.0,2.6,6.535443060726641,0
usafabot19,0.0,3.596,0.0,0.0,3.596,0
usafabot20,0.0,3.396,0.0,0.0,3.396,0
usafabot21,0.0,3.196,0.0,0.0,3.196,0
usafabot22,0.0,2.796,0.0,0.0,2.796,0
usafabot23,0.0,2.596,0.0,0.0,2.596,0
usafabot24,0.0,2.396,0.0,0.0,2.396,0
