bot,x_dest,x_avg_pos,y_dest,y_avg_pos,pos_err,time
usafabot0,2.8000000000000003,2.744,2.25,2.25,0.05600000000000005,32.97792145801941
usafabot1,2.6,2.539,2.0,2.012,0.06216912416947816,32.02688320900779
usafabot2,2.2,2.139,2.0,2.019,0.06389053137985355,28.047982462041546
usafabot3,2.8000000000000003,2.738,2.75,2.752,0.06203224967708356,33.63361645699479
usafabot4,2.6,2.54,2.5,2.519,0.06293647591023835,33.01655631896574
usafabot5,2.2,2.144,2.5,2.525,0.06132699242584787,29.662047416029964
usafabot6,2.6,2.536,3.0,3.017,0.06621933252457325,32.598049249034375
usafabot7,2.2,2.097,3.0,3.0386,0.10999527262569085,28.94752869202057
usafabot8,0.0,2.399,0.0,6.0,6.4618264445897955,0
usafabot9,0.0,2.599,0.0,6.0,6.538715546649816,0
usafabot10,0.0,2.799,0.0,6.0,6.620755319448076,0
usafabot11,0.0,3.199,0.0,6.0,6.799529469014749,0
usafabot12,0.0,3.399,0.0,6.0,6.895882902138058,0
usafabot13,0.0,3.599,0.0,6.0,6.996627830605255,0
usafabot14,0.0,3.799,0.0,6.0,7.101577359995454,0
usafabot15,0.0,5.999,0.0,3.4,6.8955058552654425,0
usafabot16,0.0,5.999,0.0,3.2,6.7991176633442665,0
usafabot17,0.0,5.999,0.0,2.8,6.6202719732651465,0
usafabot18,0.0,5.999,0.0,2.6,6.538195546173271,0
usafabot19,0.0,3.599,0.0,0.0,3.599,0
usafabot20,0.0,3.399,0.0,0.0,3.399,0
usafabot21,0.0,3.199,0.0,0.0,3.199,0
usafabot22,0.0,2.799,0.0,0.0,2.799,0
usafabot23,0.0,2.599,0.0,0.0,2.599,0
usafabot24,0.0,2.399,0.0,0.0,2.399,0
