x,y


2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
2.156,4.857
-0.096,-0.024
2.263,4.934
2.192,5.411
2.075,5.42
2.115,5.395
2.084,5.417
2.1,5.409
2.083,5.415
2.086,5.499
2.143,5.435
2.341,4.734
2.238,4.587
2.131,4.961
1.857,4.662
2.145,4.482
2.45,4.449
2.079,4.498
2.104,4.105
2.607,4.781
2.132,4.17
2.375,4.062
2.535,4.615
2.36,4.235
2.228,4.348
2.267,4.223
2.569,4.497
2.255,4.308
2.214,4.34
2.463,4.813
2.261,4.827
2.281,4.157
2.46,4.996
2.631,4.794
2.375,4.324
2.224,4.058
2.489,4.999
2.635,5.009
2.329,4.149
2.356,4.222
2.503,4.779
2.742,4.289
2.583,4.665
2.236,4.492
2.745,4.409
2.394,4.27
2.167,4.623
2.42,4.263
2.564,4.562
2.532,5.021
2.641,4.31
2.575,4.974
2.735,4.189
2.577,3.131
2.728,2.54
2.813,3.145
3.407,2.944
3.097,3.047
3.367,2.555
2.204,-0.639
0.264,-2.352
-0.023,-1.399
0.051,-2.438
-0.215,-2.365
-0.48,-2.423
0.649,-1.28
2.347,-0.86
3.023,1.581
3.797,3.033
3.487,3.345
3.651,2.915
3.666,3.192
3.666,3.141
3.66,3.154
3.673,3.15
3.668,3.191
3.664,3.143
3.652,3.165
3.663,3.168
3.678,3.146
3.657,3.132
3.66,3.161
3.657,3.14
3.652,3.166
3.661,3.163
3.627,3.162
3.64,3.146
3.651,3.169
3.669,3.16
3.638,3.153
3.661,3.179
3.687,3.193
3.642,3.169
3.66,3.139
3.651,3.155
3.656,3.147
3.669,3.158
3.666,3.174
3.685,3.173
3.659,3.165
3.629,3.205
3.69,3.14
3.617,3.169
3.661,3.141
3.666,3.17
3.665,3.152
3.665,3.16
3.657,3.153
3.658,3.152
3.651,3.166
3.658,3.148
