x,y
1.555,1.92
1.559,1.931
1.565,1.924
1.563,1.927
1.565,1.921
1.57,1.928
1.57,1.924
1.563,1.937
1.552,1.928
1.567,1.94
1.556,1.918
1.565,1.918
1.575,1.924
1.57,1.922
1.566,1.937
1.582,1.909
1.562,1.933
1.581,1.936
1.573,1.928
1.562,1.924
1.523,1.908
1.568,1.92
1.535,1.977
1.567,1.936
1.553,1.944
1.569,1.959
1.552,1.949
1.557,1.956
1.543,1.943
1.54,1.944
1.548,1.952
1.553,1.938
1.546,1.94
1.556,1.956
1.555,1.94
1.554,1.946
1.556,1.956
1.55,1.958
1.562,1.952
1.566,1.95
1.553,1.945
1.562,1.955
1.559,1.957
1.555,1.965
1.564,1.958
1.555,1.944
1.552,1.935
1.541,1.958
1.556,1.966
1.552,1.963
1.552,1.955
1.562,1.947
1.551,1.943
1.558,1.943
1.562,1.959
1.551,1.947
1.565,1.963
1.557,1.945
1.556,1.949
1.551,1.95
1.553,1.942
1.567,1.944
1.552,1.967
1.552,1.963
1.572,1.935
1.566,1.95
1.548,1.94
1.552,1.947
1.541,1.936
1.558,1.953
1.557,1.93
1.556,1.957
1.576,2.0
1.554,1.928
1.567,1.949
1.548,1.944
1.552,1.942
1.556,1.939
1.545,1.926
1.55,1.942
1.556,1.954
1.557,1.944
1.552,1.944
1.557,1.946
1.554,1.95
1.56,1.934
1.557,1.953
1.549,1.936
1.568,1.936
1.556,1.946
1.55,1.946
1.558,1.948
1.555,1.95
1.557,1.93
1.559,1.938
1.56,1.948
1.567,1.947
1.562,1.926
1.559,1.934
1.551,1.951
1.54,1.954
1.559,1.936
1.548,1.955
1.553,1.933
1.554,1.949
1.552,1.943
1.557,1.94
1.562,1.943
1.553,1.941
1.565,1.937
1.566,1.949
1.568,1.943
1.557,1.947
1.555,1.952
1.573,1.936
1.553,1.951
1.551,1.938
1.56,1.924
1.605,1.975
1.557,1.946
1.56,1.952
1.551,1.939
1.553,1.956
1.557,1.955
1.549,1.947
1.557,1.955
1.533,1.958
1.556,1.947
1.535,1.941
1.539,1.959
1.556,1.944
1.548,1.943
1.549,1.943
1.551,1.946
1.563,1.948
1.569,1.947
1.557,1.948
1.55,1.951
1.556,1.964
1.559,1.937
1.563,1.95
1.49,2.001
1.538,1.923
1.538,1.955
1.549,1.957
1.541,1.959
1.551,1.969
1.542,1.967
1.546,1.946
1.547,1.961
1.544,1.947
1.546,1.947
1.607,2.067
1.552,1.916
1.554,1.955
1.546,1.946
1.562,1.951
1.562,1.952
1.412,2.003
1.492,1.949
1.546,1.931
1.547,1.94
1.556,1.963
1.539,1.947
1.556,1.947
1.534,1.965
1.559,1.956
1.547,1.954
1.54,1.973
1.553,1.95
1.536,1.958
1.545,1.905
1.555,1.961
1.549,1.951
1.546,1.96
1.536,1.96
1.551,1.953
1.534,1.957
1.556,1.952
1.542,1.957
1.55,1.958
1.54,1.966
1.544,1.947
1.54,1.948
1.538,1.954
1.545,1.951
1.543,1.971
1.545,1.945
1.555,1.959
1.525,1.932
1.548,1.96
1.535,1.945
1.531,1.96
1.53,1.96
1.54,1.952
1.581,1.98
1.529,1.957
1.543,1.974
1.501,2.066
1.65,2.051
1.544,1.946
1.564,1.97
1.551,1.953
1.545,1.954
1.542,1.943
1.548,1.942
1.548,1.949
1.543,1.959
1.55,1.964
1.54,1.972
1.546,1.949
1.546,1.956
1.547,1.955
1.543,1.95
1.546,1.956
1.539,1.966
1.537,1.95
1.546,1.955
1.541,1.949
1.546,1.953
