x,y


-0.18,3.797
-0.165,3.793
-0.186,3.794
-0.178,3.803
-0.211,3.794
-0.176,3.8
-0.182,3.788
-0.186,3.801
-0.2,3.796
-0.178,3.8
-0.193,3.793
-0.187,3.801
-0.195,3.794
-0.181,3.802
-0.189,3.794
-0.182,3.808
-0.182,3.791
-0.181,3.814
-0.174,3.808
-0.201,3.806
-0.177,3.8
-0.2,3.809
-0.193,3.804
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
-0.197,3.805
0.0,0.0
2.33,2.182
2.575,2.057
2.605,1.902
2.604,1.929
2.615,1.903
2.637,1.908
2.618,1.919
2.621,1.901
2.625,1.902
2.621,1.919
2.622,1.909
2.622,1.906
2.615,1.92
2.623,1.91
2.614,1.918
2.611,1.912
2.607,1.909
2.618,1.903
2.624,1.922
2.616,1.904
2.605,1.909
2.611,1.891
2.608,1.918
2.609,1.914
2.624,1.901
2.61,1.908
2.617,1.902
2.607,1.923
2.631,1.893
2.615,1.899
2.643,1.898
2.625,1.909
2.641,1.898
2.614,1.9
2.628,1.909
2.63,1.89
2.637,1.904
2.633,1.892
2.632,1.894
2.626,1.901
2.639,1.897
2.637,1.898
2.614,1.913
2.628,1.907
2.627,1.911
2.625,1.907
2.634,1.909
2.62,1.902
2.621,1.909
2.617,1.89
2.621,1.897
2.6,1.909
2.627,1.904
2.62,1.909
2.611,1.904
2.614,1.894
2.623,1.893
2.634,1.898
2.624,1.902
2.668,1.969
