x,y


2.401,6.003
2.413,5.925
2.426,5.526
2.436,5.126
2.446,4.726
2.456,4.326
2.465,3.926
2.475,3.526
2.485,3.126
2.494,2.733
2.498,2.566
2.498,2.566
