x,y


1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
1.343,5.014
-0.1,-0.0
2.595,3.023
2.599,3.067
2.595,3.043
2.591,3.065
2.599,3.088
2.585,3.074
2.578,3.052
2.587,3.022
2.565,3.072
2.552,3.1
2.602,3.074
2.57,3.088
2.571,3.071
2.583,3.065
2.582,3.12
2.603,3.078
2.591,3.073
2.603,3.054
2.603,3.076
2.613,3.09
2.602,3.105
2.586,3.077
2.573,3.058
2.603,3.078
2.566,3.06
2.57,3.089
2.579,3.096
2.575,3.119
2.583,3.101
2.605,3.11
2.6,3.105
2.579,3.066
2.589,3.107
2.601,3.103
2.604,3.063
2.612,3.079
2.611,3.062
2.597,3.062
