bot,x_dest,x_avg_pos,y_dest,y_avg_pos,pos_err,time
usafabot0,2.709090909090909,2.7358000000000002,2.0,1.9572,0.05045012920885432,16.602812780009117
usafabot1,2.309090909090909,2.3026,2.0,1.9692,0.03147652936437629,12.783003016986186
usafabot2,1.709090909090909,1.7114,2.0,1.8972,0.10282593009949605,9.38619553099852
usafabot3,3.309090909090909,3.3804,3.0,2.8998,0.1229838462818633,16.998199689987814
usafabot4,3.009090909090909,3.1104,2.5,2.533,0.10654826090005629,17.779814018984325
usafabot5,2.709090909090909,2.779,2.5,2.401,0.12119521851845301,14.20507634599926
usafabot6,3.009090909090909,2.9648,3.0,2.9756,0.050567228795922355,16.394598237005994
usafabot7,2.159090909090909,1.978,2.5,2.4702,0.18352644865351678,15.142345610016491
usafabot8,1.859090909090909,1.8418,2.5,2.5316,0.03602132059197827,42.89997155900346
usafabot9,2.709090909090909,2.6388,3.0,2.895,0.12635589381119686,14.74214446399128
usafabot10,2.009090909090909,1.9874,3.0,3.1192,0.12115748238218767,11.46422672198969
usafabot11,0.0,2.6044,0.0,4.972,5.6128142103582945,0
usafabot12,0.0,3.2322,0.0,4.813000000000001,5.797593107488659,0
usafabot13,0.0,3.8194,0.0,4.8678,6.187349448673478,0
usafabot14,0.0,10.3316,0.0,11.357,15.353286539369998,0
usafabot15,0.0,5.3426,0.0,4.4332,6.942379779297586,0
usafabot16,0.0,5.8426,0.0,3.632,6.879491170137513,0
usafabot17,0.0,5.7802,0.0,2.8998,6.4668038535276455,0
usafabot18,0.0,5.5664,0.0,1.8362,5.861436632771866,0
usafabot19,0.0,4.508,0.0,-0.135,4.510020953388133,0
usafabot20,0.0,3.5928,0.0,0.0914,3.5939624093749227,0
usafabot21,0.0,2.7734,0.0,0.269,2.786415001395162,0
usafabot22,0.0,2.4808,0.0,0.2148,2.4900818621081515,0
