bot,x_dest,x_avg_pos,y_dest,y_avg_pos,pos_err,time
usafabot0,2.8000000000000003,2.7752,2.0,1.8768,0.12567131733215822,15.412853820002056
usafabot1,2.6500000000000004,2.6206,2.5,2.5352,0.04586283898757279,20.297975127003156
usafabot2,2.5,2.5181999999999998,3.0,2.9008,0.10085573855760527,15.148881750996225
usafabot3,2.5,2.357,2.5,2.6354,0.19693186639038382,13.016061118993093
usafabot4,2.2,2.3302,2.0,2.0354,0.13492664673814425,12.257181071996456
usafabot5,2.35,2.3296,2.5,2.5412,0.045973905642222646,13.249324399992474
usafabot6,0.0,-0.4998,0.0,4.1634,4.193292214954737,0
usafabot7,0.0,-0.579,0.0,4.506,4.543047105192725,0
usafabot8,0.0,1.3845999999999998,0.0,5.2444,5.42409886709304,0
usafabot9,0.0,1.8706,0.0,5.2752,5.597042022354308,0
usafabot10,0.0,2.894,0.0,4.9948,5.7726305130330315,0
usafabot11,0.0,3.4506,0.0,4.8206,5.928307070319486,0
usafabot12,0.0,3.8148,0.0,4.9736,6.268125397596957,0
usafabot13,0.0,4.4634,0.0,4.8902,6.620875742679363,0
usafabot14,0.0,5.1742,0.0,5.0889999999999995,7.25742837649811,0
usafabot15,0.0,5.694,0.0,4.1216,7.029169407547381,0
usafabot16,0.0,5.7934,0.0,3.0294,6.537640852784742,0
usafabot17,0.0,5.6722,0.0,1.9426,5.995627373344678,0
usafabot18,0.0,5.7108,0.0,1.0,5.797692354721834,0
usafabot19,0.0,5.7108,0.0,0.5666,5.738838924381829,0
usafabot20,0.0,4.8402,0.0,-0.3158,4.850491282334193,0
usafabot21,0.0,3.9856,0.0,-0.0616,3.9860760052964364,0
usafabot22,0.0,3.153,0.0,0.155,3.156807564613339,0
usafabot23,0.0,2.5140000000000002,0.0,0.1922,2.5213363202873196,0
usafabot24,0.0,1.9048,0.0,-0.0422,1.9052674038045159,0
