bot,x_dest,x_avg_pos,y_dest,y_avg_pos,pos_err,time
usafabot0,2.3,2.249,2.5,2.496,0.05115662224971436,15.675319727000016
usafabot1,2,1.941,2.5,2.501,0.05900847396772766,13.664256894000005
usafabot2,1.6,1.53,2.5,2.5088,0.07055097447945001,11.173559179999984
usafabot3,1.3,1.239,2.75,2.7554,0.06123854995017429,9.266450088999989
usafabot4,1.3,1.258,2.25,2.2842,0.05416308706120792,11.932733400999979
usafabot5,1,0.96,2,2.062,0.07378346698278675,13.208427827999998
usafabot6,1,0.9643999999999999,2.5,2.545,0.05737909026814558,11.440540177999992
usafabot7,1,0.947,3,3.047,0.07083784299369948,9.851377653000014
usafabot8,2,2.0141999999999998,3,3.07,0.07142576565917912,21.809725138000005
usafabot9,2.3,2.3104,3,3.072,0.07274723362437924,21.567380155999984
usafabot10,2.6,2.608,3,3.078,0.07840918313565048,21.50909428099999
usafabot11,3,3.0063999999999997,3,3.065,0.0653143169603724,21.348437483999987
usafabot12,3.3,3.3048,3,3.062,0.06218552886323298,21.43138411199999
usafabot13,3.6,3.602,3,3.067,0.06702984409947572,21.268990299999984
usafabot14,4,3.9968,3,3.072,0.0720710760291534,21.380950525999992
usafabot15,4,4.051,2,2.0338,0.06118365794883471,18.254293562999976
usafabot16,4,4.067,2.5,2.522,0.07051950084905603,14.155280876999996
usafabot17,4.6,4.659,2,2.032,0.0671192967781995,12.908438198999988
usafabot18,4.6,4.663,3,2.981,0.06580273550544902,9.58043883299996
usafabot19,3.6,3.599,2,1.942,0.058008620049092754,12.110528793000015
usafabot20,3.3,3.302,2.5,2.44,0.0600333240792146,15.197023932000036
usafabot21,3.3,3.296,2,1.933,0.06711929677819929,12.099235909000015
usafabot22,3,2.994,2.5,2.433,0.0672681202353687,15.325917058000016
usafabot23,3,2.987,2,1.939,0.06236986451805063,12.346768622000013
usafabot24,2,2.0204,2,1.9032,0.0989262351451828,12.370447499000022
