bot,x_dest,x_avg_pos,y_dest,y_avg_pos,pos_err,time
usafabot0,0.0,-0.0052,0.0,2.2,2.2000061454459625,0
usafabot1,0.0,-0.0052,0.0,2.4,2.400005633326722,0
usafabot2,0.0,-0.0052,0.0,2.6,2.6000051999948,0
usafabot3,0.0,-0.0052,0.0,2.8,2.800004828567265,0
usafabot4,0.0,-0.0052,0.0,3.2,3.2000042249972114,0
usafabot5,0.0,-0.0052,0.0,3.4,3.400003976468263,0
usafabot6,0.0,-0.0052,0.0,3.6,3.600003755553597,0
usafabot7,0.0,-0.005,0.0,3.8,3.8000032894722606,0
usafabot8,0.0,2.3948,0.0,6.0,6.46026834117593,0
usafabot9,0.0,2.5948,0.0,6.0,6.537047272278211,0
usafabot10,0.0,2.7948,0.0,6.0,6.618980815805406,0
usafabot11,0.0,3.1948,0.0,6.0,6.797554489667589,0
usafabot12,0.0,3.3948,0.0,6.0,6.8938136789443325,0
usafabot13,0.0,3.5948,0.0,6.0,6.994468317177511,0
usafabot14,0.0,3.7948,0.0,6.0,7.099331450214168,0
usafabot15,0.0,5.9946,0.0,3.4,6.891678254242575,0
usafabot16,0.0,5.9948,0.0,3.2,6.795412205304399,0
usafabot17,0.0,5.9948,0.0,2.8,6.61646635599396,0
usafabot18,0.0,5.9948,0.0,2.6,6.53434212755959,0
usafabot19,0.0,3.5948,0.0,0.0,3.5948,0
usafabot20,0.0,3.3948,0.0,0.0,3.3948,0
usafabot21,0.0,3.1948,0.0,0.0,3.1948,0
usafabot22,0.0,2.7948,0.0,0.0,2.7948,0
usafabot23,0.0,2.5948,0.0,0.0,2.5948,0
usafabot24,0.0,2.3948,0.0,0.0,2.3948,0
