bot,x_dest,x_avg_pos,y_dest,y_avg_pos,pos_err,time
usafabot0,3.3,3.2686,2.0,2.037,0.048527930102158404,102.34165632499935
usafabot1,3.0,2.9592,2.0,2.0,0.04079999999999995,14.866737009000644
usafabot2,2.7,2.6422,2.0,1.9768000000000001,0.06228226071683677,18.005575057999522
usafabot3,2.3,2.117,2.0,1.9364,0.19373683181057738,11.20515956500094
usafabot4,2.3,2.3346,2.5,2.511,0.03630647325202512,12.082264365999436
usafabot5,1.7,1.613,2.0,1.913,0.12303657992645922,16.054110906999995
usafabot6,2.0,2.0286,2.5,2.3232,0.1790982970326631,202.45117063900034
usafabot7,1.7,1.6946,2.5,2.4238,0.07639109895792838,13.592034769000747
usafabot8,1.7,1.7468,3.0,3.0332,0.05738013593570504,22.09650651999982
usafabot9,3.0,2.6206,2.5,2.266,0.4457581855670179,28721.833680699
usafabot10,2.7,2.6366,3.0,3.0758,0.09881902650805678,22.090813627000898
usafabot11,2.3,2.268,3.0,2.8676,0.13621218741360855,71.46604874900004
usafabot12,3.0,2.968,3.0,2.932,0.07515317691222381,13.351777659001527
usafabot13,3.3,3.3966000000000003,3.0,2.9432,0.11206159020824255,58.453696508000576
usafabot14,0.0,5.057,0.0,5.4286,7.4190934055314335,0
usafabot15,0.0,5.548,0.0,4.1752,6.94352929280204,0
usafabot16,0.0,5.6932,0.0,3.6272,6.750489321523292,0
usafabot17,0.0,5.681,0.0,2.8084,6.337260572203102,0
usafabot18,0.0,5.6314,0.0,1.9558,5.961360549404809,0
usafabot19,0.0,5.1306,0.0,-0.252,5.136785021781621,0
usafabot20,0.0,4.392,0.0,-0.21080000000000002,4.39705590594434,0
usafabot21,0.0,3.89,0.0,-0.0538,3.8903720182008303,0
usafabot22,0.0,3.054,0.0,0.239,3.0633375589379632,0
usafabot23,0.0,2.3174,0.0,0.197,2.3257583193444673,0
usafabot24,0.0,1.7986,0.0,0.040600000000000004,1.7990581758242283,0
