bot,x_dest,x_avg_pos,y_dest,y_avg_pos,pos_err,time
usafabot0,3.3,3.496,2.0,2.089,0.2152603075348543,46.20748824099428
usafabot1,3.0,3.023,2.0,1.682,0.3188306760648982,40.10332809200918
usafabot2,2.7,2.646,2.0,1.9892,0.05506941074680233,13.509390890001669
usafabot3,2.3,2.357,2.0,2.0212,0.06081480083006142,12.312769862997811
usafabot4,1.7,1.6927999999999999,2.0,1.9954,0.008544003745317578,10.10094642500917
usafabot5,2.3,2.1404,2.5,2.438,0.17121962504339244,12.743922729991027
usafabot6,2.0,2.325,2.5,2.5614,0.33074908918997814,96616.631268964
usafabot7,1.7,1.6742,2.5,2.4722,0.037927298875612074,59.6279175850068
usafabot8,1.7,1.7052,3.0,2.8844,0.11571689591412325,33.57025645900285
usafabot9,2.3,2.3334,3.0,3.1344,0.1384879778175708,33.07362767100858
usafabot10,3.0,2.975,2.5,2.4206,0.08324277746447446,15.054412582991063
usafabot11,2.7,2.7476,3.0,2.8064,0.1993657944583272,58.689895429008175
usafabot12,3.0,2.9914,3.0,3.0806,0.08105751044782956,12.61863070000254
usafabot13,3.3,3.3692,3.0,3.0482,0.08433196309822304,27.63771307299612
usafabot14,0.0,5.196,0.0,5.0578,7.251190029229685,0
usafabot15,0.0,5.702,0.0,4.1206000000000005,7.035065625848845,0
usafabot16,0.0,5.796,0.0,3.0308,6.540593599972406,0
usafabot17,0.0,5.7408,0.0,1.932,6.057178273750906,0
usafabot18,0.0,5.7226,0.0,1.0252,5.813706717749013,0
usafabot19,0.0,5.7462,0.0,0.5506,5.772518930241805,0
usafabot20,0.0,4.8512,0.0,-0.3098,4.861081924839366,0
usafabot21,0.0,3.977,0.0,-0.0694,3.9776054806880983,0
usafabot22,0.0,3.153,0.0,0.155,3.156807564613339,0
usafabot23,0.0,2.5389999999999997,0.0,0.1712,2.5447653015553318,0
usafabot24,0.0,1.926,0.0,0.0298,1.926230526183198,0
