bot,x_dest,x_avg_pos,y_dest,y_avg_pos,pos_err,time
usafabot0,2.5,2.435,2.0,2.007,0.06537583651472456,30.885619833999954
usafabot1,2.8000000000000003,2.729,3.0,2.984,0.07278049189171522,34.67252673999974
usafabot2,2.6500000000000004,2.581,2.5,2.503,0.06906518659932842,32.59810292200018
usafabot3,2.35,2.291,2.5,2.509,0.05968249324550724,29.207803407998654
usafabot4,2.2,2.0984,3.0,3.0106,0.1021514561814959,27.545553919999293
usafabot5,0.0,-0.001,0.0,3.4,3.40000014705882,0
usafabot6,0.0,-0.0016,0.0,3.6,3.600000355555538,0
usafabot7,0.0,-0.0018,0.0,3.8,3.8000004263157656,0
usafabot8,0.0,2.3982,0.0,6.0,6.461529481477276,0
usafabot9,0.0,2.5982,0.0,6.0,6.538397604918196,0
usafabot10,0.0,2.7982,0.0,6.0,6.620417149998933,0
usafabot11,0.0,3.1982,0.0,6.0,6.799153126676881,0
usafabot12,0.0,3.3984,0.0,6.0,6.895587180218955,0
usafabot13,0.0,3.5982,0.0,6.0,6.99621635171469,0
usafabot14,0.0,3.7982,0.0,6.0,7.101149430902014,0
usafabot15,0.0,5.9982,0.0,3.4,6.894809877001685,0
usafabot16,0.0,5.9982,0.0,3.2,6.798411817476197,0
usafabot17,0.0,5.9984,0.0,2.8,6.619728284453977,0
usafabot18,0.0,5.9982,0.0,2.6,6.537461528758697,0
usafabot19,0.0,3.5982,0.0,0.0,3.5982,0
usafabot20,0.0,3.3982,0.0,0.0,3.3982,0
usafabot21,0.0,3.1982,0.0,0.0,3.1982,0
usafabot22,0.0,2.7982,0.0,0.0,2.7982,0
usafabot23,0.0,2.5984,0.0,0.0,2.5984,0
