x,y


-0.238,2.817
0.24,2.515
0.541,2.574
1.007,2.272
1.45,2.192
1.75,1.972
1.806,2.021
1.852,1.92
1.862,2.033
1.89,1.948
2.144,2.076
2.001,1.964
2.076,1.986
2.004,2.037
2.012,1.966
2.019,1.968
1.992,1.999
1.996,1.967
2.014,1.958
2.012,1.969
2.008,1.955
2.002,1.977
2.004,1.961
1.994,1.984
2.012,1.956
2.003,1.946
2.005,1.97
2.01,1.948
1.994,1.972
1.993,1.958
1.997,1.969
2.022,1.994
2.004,1.956
1.998,1.972
2.026,1.923
2.015,2.038
1.992,1.941
2.009,1.98
2.002,1.965
2.028,2.015
2.001,1.969
1.982,1.959
2.011,1.983
2.019,1.974
1.99,1.965
1.995,1.955
1.968,1.936
2.016,1.974
2.003,1.963
2.006,1.961
1.99,1.985
2.009,1.963
2.006,1.966
1.998,1.97
2.001,1.97
2.005,1.976
1.991,1.972
2.002,1.971
2.004,1.976
2.004,1.961
2.004,1.976
1.997,1.974
2.008,1.972
2.007,1.955
2.0,1.982
1.991,1.977
2.007,1.965
2.005,1.969
2.024,1.973
2.011,1.97
2.0,1.962
2.007,1.971
2.004,1.98
2.009,1.972
1.999,1.964
1.986,1.974
2.003,1.982
2.003,1.966
2.0,1.985
2.011,1.972
2.015,1.974
1.998,1.965
1.997,1.971
1.996,1.973
1.998,1.976
1.994,1.978
2.006,1.958
1.996,1.97
1.997,1.948
1.998,1.976
2.002,1.969
2.006,1.959
2.012,1.974
1.996,1.959
1.998,1.966
2.005,1.962
2.01,1.972
2.004,1.97
1.993,1.962
2.006,1.971
1.992,1.971
2.016,1.957
2.001,1.948
2.008,1.97
2.004,1.951
2.009,1.966
2.012,1.975
2.012,1.991
2.015,1.992
2.021,1.993
2.013,1.999
2.021,1.997
2.014,2.002
2.009,1.997
2.017,1.997
1.996,1.979
2.001,1.97
2.019,2.021
1.981,2.019
2.021,1.911
2.022,1.915
1.957,2.024
2.017,1.991
1.997,2.021
2.099,1.966
2.017,1.923
2.043,1.906
2.007,2.027
1.991,2.004
2.007,1.986
2.005,1.987
2.005,1.976
1.986,1.981
1.994,1.974
2.002,1.982
1.986,1.979
2.002,1.986
1.996,1.966
2.003,1.98
1.989,1.967
2.0,1.979
1.99,1.978
2.004,1.97
2.0,1.991
1.964,1.995
1.995,1.965
1.997,1.966
1.979,1.945
1.977,1.965
1.976,1.945
1.982,1.973
1.995,1.968
1.982,1.976
1.991,1.957
1.981,1.96
1.981,1.971
